region,analytical_ride_type,use_case,db,bookings,pmm,rides,elasticity
GTP,standard_saver,non-airport,d3,9.873507,-0.640588,1,0
GTP,standard_saver,non-airport,d5,145.670521,-14.516514,3,0
GUP,standard_saver,non-airport,d1,151.791868,-45.608258,23,0
GUP,standard_saver,non-airport,d2,260.633269,-13.761525,31,0
GUP,standard_saver,non-airport,d3,229.664866,37.430702,20,0
GUP,standard_saver,non-airport,d4,214.826192,36.167737,12,0
GUP,standard_saver,non-airport,d5,138.62258,22.989871,5,0
GYY,standard_saver,airport_drop_off,d2,277.236015,65.72786,5,-4.523044905
GYY,standard_saver,airport_drop_off,d3,1796.095699,298.234613,33,-4.523044905
GYY,standard_saver,airport_drop_off,d4,1977.349684,166.536446,28,-4.523044905
GYY,standard_saver,airport_drop_off,d5,8948.701482,704.739453,80,-4.523044905
GYY,standard_saver,non-airport,d1,92736.01011,-4603.513733,14675,0
GYY,standard_saver,non-airport,d2,127141.4092,6219.940819,14134,0
GYY,standard_saver,non-airport,d3,178252.6088,23079.62904,13533,0
GYY,standard_saver,non-airport,d4,229242.322,38734.97112,11353,0
GYY,standard_saver,non-airport,d5,273536.5135,42407.69076,7249,0
HKY,standard_saver,airport_drop_off,d2,202.408122,6.970537,7,0
HKY,standard_saver,airport_drop_off,d3,176.74723,8.322103,5,0
HKY,standard_saver,airport_drop_off,d4,40.005446,-12.977848,1,0
HKY,standard_saver,airport_drop_off,d5,383.653568,23.622443,8,0
HKY,standard_saver,non-airport,d1,1315.716618,-425.291128,183,0
HKY,standard_saver,non-airport,d2,2219.91958,-472.109536,250,0
HKY,standard_saver,non-airport,d3,2428.984502,-133.205953,177,0
HKY,standard_saver,non-airport,d4,3629.170114,167.262951,179,0
HKY,standard_saver,non-airport,d5,8720.601688,214.585993,228,0
HNL,standard_saver,airport_drop_off,d1,12462.50909,3402.185247,691,-7.723143805
HNL,standard_saver,airport_drop_off,d2,18280.84981,6192.526765,674,-7.723143805
HNL,standard_saver,airport_drop_off,d3,18376.23806,6474.706549,644,-7.723143805
HNL,standard_saver,airport_drop_off,d4,6887.007237,2304.426511,216,-7.723143805
HNL,standard_saver,airport_drop_off,d5,7320.644196,1999.069373,214,-7.723143805
HNL,standard_saver,airport_pick_up,d3,23.020889,4.234352,1,0
HNL,standard_saver,non-airport,d1,62231.89185,-2337.596467,7976,0
HNL,standard_saver,non-airport,d2,76590.22011,3206.140107,8263,0
HNL,standard_saver,non-airport,d3,67079.93315,8240.753977,5653,0
HNL,standard_saver,non-airport,d4,63269.86307,10011.13343,3923,0
HNL,standard_saver,non-airport,d5,68602.05145,9641.842364,2286,0
HSV,standard_saver,airport_drop_off,d1,503.208029,-91.404568,43,0
HSV,standard_saver,airport_drop_off,d2,914.286975,-68.702478,52,0
HSV,standard_saver,airport_drop_off,d3,1233.402682,65.923076,53,0
HSV,standard_saver,airport_drop_off,d4,1048.274053,61.121449,39,0
HSV,standard_saver,airport_drop_off,d5,1096.470874,318.327673,21,0
HSV,standard_saver,non-airport,d1,19497.42951,-3590.52587,3399,0
HSV,standard_saver,non-airport,d2,35088.57709,-2026.458852,4358,0
HSV,standard_saver,non-airport,d3,44946.3134,1005.430145,4023,0
HSV,standard_saver,non-airport,d4,56051.29875,6011.066466,3500,0
HSV,standard_saver,non-airport,d5,71757.05134,8761.328688,2612,0
HTS,standard_saver,non-airport,d1,10659.10038,-3323.867289,1870,0
HTS,standard_saver,non-airport,d2,12673.2982,-5408.744322,1977,0
HTS,standard_saver,non-airport,d3,13356.94857,-3640.110054,1515,0
HTS,standard_saver,non-airport,d4,20262.92001,-3217.54459,1645,0
HTS,standard_saver,non-airport,d5,21320.36421,-4268.574564,981,0
HUF,standard_saver,airport_drop_off,d5,94.796671,19.161471,1,0
HUF,standard_saver,non-airport,d1,1240.933193,-68.859243,181,0
HUF,standard_saver,non-airport,d2,2109.78066,-63.194284,259,0
HUF,standard_saver,non-airport,d3,1594.353664,-131.961009,183,0
HUF,standard_saver,non-airport,d4,1439.858747,30.642683,129,0
HUF,standard_saver,non-airport,d5,3754.885648,114.286179,85,0
HUM,standard_saver,airport_drop_off,d3,170.79776,29.814051,2,0
HUM,standard_saver,airport_drop_off,d4,55.99888,1.874329,1,0
HUM,standard_saver,airport_drop_off,d5,127.67776,18.791785,2,0
HUM,standard_saver,non-airport,d1,312.36392,-148.485166,59,0
HUM,standard_saver,non-airport,d2,629.86928,-119.311365,81,0
HUM,standard_saver,non-airport,d3,1224.933686,-46.954672,111,0
HUM,standard_saver,non-airport,d4,963.21272,-228.488394,69,0
HUM,standard_saver,non-airport,d5,1841.76184,-131.063812,43,0
HVN,standard_saver,airport_drop_off,d1,6467.063586,210.493139,442,-4.097679494
HVN,standard_saver,airport_drop_off,d2,3092.695733,104.795231,168,-4.097679494
HVN,standard_saver,airport_drop_off,d3,2347.344367,139.600021,93,-4.097679494
HVN,standard_saver,airport_drop_off,d4,1571.424418,81.089146,45,-4.097679494
HVN,standard_saver,airport_drop_off,d5,16860.12814,144.123266,236,-4.097679494
HVN,standard_saver,non-airport,d1,199694.9424,25004.21812,26665,0
HVN,standard_saver,non-airport,d2,220844.1295,24867.12914,24537,0
HVN,standard_saver,non-airport,d3,256190.2091,27900.10702,23187,0
HVN,standard_saver,non-airport,d4,278162.2829,41271.84403,18109,0
HVN,standard_saver,non-airport,d5,406961.789,31335.43929,15889,0
IAH,standard_saver,airport_drop_off,d1,65254.65331,11914.27116,3371,-4.631811691
IAH,standard_saver,airport_drop_off,d2,83238.30501,17326.87263,2652,-4.631811691
IAH,standard_saver,airport_drop_off,d3,82214.53507,18538.74003,2122,-4.631811691
IAH,standard_saver,airport_drop_off,d4,60989.18254,14306.51021,1301,-4.631811691
IAH,standard_saver,airport_drop_off,d5,50826.99619,10316.6091,819,-4.631811691
IAH,standard_saver,airport_pick_up,d2,21.72227,-1.393954,1,0
IAH,standard_saver,non-airport,d1,723375.3915,27166.12919,108006,0
IAH,standard_saver,non-airport,d2,1038521.298,97622.06048,105232,0
IAH,standard_saver,non-airport,d3,1269033.331,144235.1632,91703,0
IAH,standard_saver,non-airport,d4,1287887.129,108067.3405,67086,0
IAH,standard_saver,non-airport,d5,1134799.891,66302.42333,35397,0
ICT,standard_saver,airport_drop_off,d1,207.213366,-10.546881,21,-3.508937037
ICT,standard_saver,airport_drop_off,d2,167.238562,20.397536,12,-3.508937037
ICT,standard_saver,airport_drop_off,d3,566.081225,154.950059,25,-3.508937037
ICT,standard_saver,airport_drop_off,d4,308.019845,87.454065,11,-3.508937037
ICT,standard_saver,airport_drop_off,d5,324.067877,72.071261,9,-3.508937037
ICT,standard_saver,non-airport,d1,30366.85516,-3009.094589,6225,0
ICT,standard_saver,non-airport,d2,40539.05809,-4213.86476,6553,0
ICT,standard_saver,non-airport,d3,41208.93314,-854.995485,4874,0
ICT,standard_saver,non-airport,d4,40692.87076,2360.815491,3447,0
ICT,standard_saver,non-airport,d5,44432.59722,4635.813202,2322,0
IKK,standard_saver,airport_drop_off,d3,45.411548,3.906173,1,0
IKK,standard_saver,airport_drop_off,d5,473.33774,139.18132,5,0
IKK,standard_saver,non-airport,d1,2563.844775,-601.252832,411,0
IKK,standard_saver,non-airport,d2,4433.560749,-192.565407,425,0
IKK,standard_saver,non-airport,d3,5081.42139,159.639487,354,0
IKK,standard_saver,non-airport,d4,6031.283194,-168.615709,302,0
IKK,standard_saver,non-airport,d5,12752.62691,-171.083761,345,0
ILG,standard_saver,airport_drop_off,d4,225.515122,42.034676,3,0
ILG,standard_saver,airport_drop_off,d5,702.62187,68.09102,5,0
ILG,standard_saver,non-airport,d1,25501.80165,-149.152275,3662,0
ILG,standard_saver,non-airport,d2,31855.01251,3587.291091,3333,0
ILG,standard_saver,non-airport,d3,37557.00134,6587.302013,2908,0
ILG,standard_saver,non-airport,d4,33022.45307,6907.870338,1733,0
ILG,standard_saver,non-airport,d5,53085.10898,11631.00632,1246,0
ILM,standard_saver,airport_drop_off,d1,201.36383,-29.16556,26,-3.915421749
ILM,standard_saver,airport_drop_off,d2,559.638434,-86.279147,58,-3.915421749
ILM,standard_saver,airport_drop_off,d3,200.54012,19.849566,14,-3.915421749
ILM,standard_saver,airport_drop_off,d4,210.811982,19.637317,10,-3.915421749
ILM,standard_saver,airport_drop_off,d5,40.819153,10.405727,1,-3.915421749
ILM,standard_saver,non-airport,d1,17597.82146,851.119696,2145,0
ILM,standard_saver,non-airport,d2,27780.65877,663.891231,2968,0
ILM,standard_saver,non-airport,d3,26241.17276,1282.466514,2258,0
ILM,standard_saver,non-airport,d4,20570.28123,3366.107778,1294,0
ILM,standard_saver,non-airport,d5,21892.54071,1874.800508,994,0
IND,standard_saver,airport_drop_off,d1,10700.22105,1382.397122,608,-3.511551138
IND,standard_saver,airport_drop_off,d2,11541.37877,1107.608576,551,-3.511551138
IND,standard_saver,airport_drop_off,d3,10325.93219,1277.51889,409,-3.511551138
IND,standard_saver,airport_drop_off,d4,8479.572145,2174.887631,227,-3.511551138
IND,standard_saver,airport_drop_off,d5,4635.276972,1329.324378,88,-3.511551138
IND,standard_saver,non-airport,d1,276681.7226,-6691.219705,48579,0
IND,standard_saver,non-airport,d2,352814.6492,7591.985687,44291,0
IND,standard_saver,non-airport,d3,407598.792,25320.6902,37927,0
IND,standard_saver,non-airport,d4,560935.828,10725.72221,40008,0
IND,standard_saver,non-airport,d5,519517.2851,-4572.772962,23707,0
IOW,standard_saver,airport_drop_off,d1,183.572898,-151.270837,12,0
IOW,standard_saver,airport_drop_off,d2,351.69678,-257.033184,19,0
IOW,standard_saver,airport_drop_off,d3,484.354414,-263.05421,21,0
IOW,standard_saver,airport_drop_off,d4,564.493851,-289.137661,22,0
IOW,standard_saver,airport_drop_off,d5,241.581383,-48.642712,7,0
IOW,standard_saver,non-airport,d1,10175.68761,-885.961123,1936,0
IOW,standard_saver,non-airport,d2,12625.4042,-2424.658738,2131,0
IOW,standard_saver,non-airport,d3,13782.37325,-2911.772196,1971,0
IOW,standard_saver,non-airport,d4,15305.50539,-640.644398,1592,0
IOW,standard_saver,non-airport,d5,19029.66473,-4320.2927,1234,0
IPL,standard_saver,non-airport,d1,732.391815,-602.333258,134,0
IPL,standard_saver,non-airport,d2,577.231872,-523.083889,96,0
IPL,standard_saver,non-airport,d3,405.04828,-215.96255,40,0
IPL,standard_saver,non-airport,d4,361.30914,-124.570597,20,0
IPL,standard_saver,non-airport,d5,459.92914,-123.05602,20,0
IPT,standard_saver,non-airport,d1,691.317733,-81.46652,109,0
IPT,standard_saver,non-airport,d2,679.258564,-167.989435,128,0
IPT,standard_saver,non-airport,d3,563.154809,-41.194768,76,0
IPT,standard_saver,non-airport,d4,730.588456,11.494407,70,0
IPT,standard_saver,non-airport,d5,1372.693238,140.249094,48,0
ITH,standard_saver,airport_drop_off,d5,141.519582,6.532009,1,0
ITH,standard_saver,non-airport,d1,629.533789,44.72168,47,0
ITH,standard_saver,non-airport,d2,355.059104,-16.562528,29,0
ITH,standard_saver,non-airport,d3,350.548296,-81.533898,28,0
ITH,standard_saver,non-airport,d4,487.444918,-76.250755,30,0
ITH,standard_saver,non-airport,d5,1220.985794,-793.459533,43,0
JAC,standard_saver,non-airport,d1,4369.266203,-1913.141815,891,0
JAC,standard_saver,non-airport,d2,5718.129595,-1764.987915,881,0
JAC,standard_saver,non-airport,d3,6978.879733,-500.182995,717,0
JAC,standard_saver,non-airport,d4,6725.85832,73.895279,484,0
JAC,standard_saver,non-airport,d5,4539.86106,-481.892642,156,0
JAN,standard_saver,airport_drop_off,d1,219.706018,9.577668,17,0
JAN,standard_saver,airport_drop_off,d2,371.977727,64.969836,18,0
JAN,standard_saver,airport_drop_off,d3,637.871803,104.815553,28,0
JAN,standard_saver,airport_drop_off,d4,432.599604,55.10005,18,0
JAN,standard_saver,airport_drop_off,d5,240.752698,17.382004,8,0
JAN,standard_saver,non-airport,d1,12656.70285,-2847.428105,2012,0
JAN,standard_saver,non-airport,d2,16859.89572,-4076.927827,2178,0
JAN,standard_saver,non-airport,d3,16995.81882,-314.220934,1442,0
JAN,standard_saver,non-airport,d4,16541.02331,1063.165051,986,0
JAN,standard_saver,non-airport,d5,25428.14783,1024.353034,985,0
JAX,standard_saver,airport_drop_off,d1,3710.656931,456.578357,250,-3.224467354
JAX,standard_saver,airport_drop_off,d2,5154.803672,823.694801,227,-3.224467354
JAX,standard_saver,airport_drop_off,d3,6236.279003,1322.503125,197,-3.224467354
JAX,standard_saver,airport_drop_off,d4,4216.015401,986.397648,112,-3.224467354
JAX,standard_saver,airport_drop_off,d5,4176.744704,732.778069,80,-3.224467354
JAX,standard_saver,non-airport,d1,171507.4184,11522.08759,20322,0
JAX,standard_saver,non-airport,d2,212124.2658,-2772.942666,21203,0
JAX,standard_saver,non-airport,d3,242964.2253,13362.43402,17081,0
JAX,standard_saver,non-airport,d4,255162.0736,1516.481767,14093,0
JAX,standard_saver,non-airport,d5,317918.335,-39111.43537,12974,0
JKR,standard_saver,non-airport,d1,76.342924,12.406466,6,0
JKR,standard_saver,non-airport,d2,38.826462,-1.16212,3,0
JKR,standard_saver,non-airport,d3,17.702154,-0.234076,1,0
JKR,standard_saver,non-airport,d4,70.946462,-14.799911,3,0
JKR,standard_saver,non-airport,d5,174.222154,42.811019,1,0
JNU,standard_saver,non-airport,d1,984.271912,-434.865348,191,0
JNU,standard_saver,non-airport,d2,2126.8722,-567.547238,277,0
JNU,standard_saver,non-airport,d3,3296.744722,-272.077303,232,0
JNU,standard_saver,non-airport,d4,3425.382605,456.886354,143,0
JNU,standard_saver,non-airport,d5,1145.889018,263.293036,32,0
JVL,standard_saver,non-airport,d1,972.704251,-136.906944,144,0
JVL,standard_saver,non-airport,d2,1484.113188,22.553807,157,0
JVL,standard_saver,non-airport,d3,1196.131765,-90.04853,108,0
JVL,standard_saver,non-airport,d4,1662.786801,-4.266481,94,0
JVL,standard_saver,non-airport,d5,2347.885805,-145.344403,68,0
JVY,standard_saver,airport_drop_off,d1,205.05734,32.658003,10,0
JVY,standard_saver,airport_drop_off,d2,196.002118,37.796146,9,0
JVY,standard_saver,airport_drop_off,d3,475.653237,91.842601,16,0
JVY,standard_saver,airport_drop_off,d4,189.737487,27.350474,6,0
JVY,standard_saver,airport_drop_off,d5,159.238621,18.547832,4,0
JVY,standard_saver,non-airport,d1,18272.86578,1108.512256,2554,0
JVY,standard_saver,non-airport,d2,20144.32413,91.170042,2323,0
JVY,standard_saver,non-airport,d3,22842.17031,1942.701857,1908,0
JVY,standard_saver,non-airport,d4,21875.69794,2166.520329,1370,0
JVY,standard_saver,non-airport,d5,28738.06061,-507.805621,1260,0
JXN,standard_saver,airport_drop_off,d5,547.415724,135.226951,5,0
JXN,standard_saver,non-airport,d1,808.181812,-297.447235,126,0
JXN,standard_saver,non-airport,d2,1343.398194,-247.279852,167,0
JXN,standard_saver,non-airport,d3,1537.384816,-128.751394,134,0
JXN,standard_saver,non-airport,d4,1154.561782,-152.986589,73,0
JXN,standard_saver,non-airport,d5,2524.563184,-582.54422,52,0
KOA,standard_saver,airport_drop_off,d1,675.473105,122.915603,53,0
KOA,standard_saver,airport_drop_off,d2,1205.199351,204.827418,66,0
KOA,standard_saver,airport_drop_off,d3,608.244945,156.580188,22,0
KOA,standard_saver,airport_drop_off,d4,455.074675,108.444814,12,0
KOA,standard_saver,airport_drop_off,d5,120.714392,33.411884,3,0
KOA,standard_saver,non-airport,d1,1231.309136,-219.660639,195,0
KOA,standard_saver,non-airport,d2,2792.026992,102.007906,305,0
KOA,standard_saver,non-airport,d3,1910.130828,125.275153,161,0
KOA,standard_saver,non-airport,d4,2042.945671,80.597209,118,0
KOA,standard_saver,non-airport,d5,2327.401359,191.233045,70,0
LAB,standard_saver,airport_drop_off,d3,14.51247,-11.816212,1,0
LAB,standard_saver,airport_drop_off,d5,219.46247,-19.214462,1,0
LAB,standard_saver,non-airport,d1,2475.160791,-598.007522,383,0
LAB,standard_saver,non-airport,d2,3059.743939,-356.705583,338,0
LAB,standard_saver,non-airport,d3,3261.589613,-122.13792,269,0
LAB,standard_saver,non-airport,d4,3856.993749,123.476178,236,0
LAB,standard_saver,non-airport,d5,4957.028765,-597.572408,187,0
LAL,standard_saver,airport_drop_off,d2,1193.943822,184.0947,36,-5.961331745
LAL,standard_saver,airport_drop_off,d3,1976.59003,350.433642,46,-5.961331745
LAL,standard_saver,airport_drop_off,d4,1982.906529,499.467752,38,-5.961331745
LAL,standard_saver,airport_drop_off,d5,2422.052852,231.299329,39,-5.961331745
LAL,standard_saver,non-airport,d1,45549.64792,-9040.140478,7228,0
LAL,standard_saver,non-airport,d2,53775.8593,-4081.120798,5926,0
LAL,standard_saver,non-airport,d3,58426.75221,-692.330296,4679,0
LAL,standard_saver,non-airport,d4,52198.2619,536.056752,2961,0
LAL,standard_saver,non-airport,d5,70302.24323,-4214.250562,2250,0
LAN,standard_saver,airport_drop_off,d1,226.814639,29.019516,17,-5.248508956
LAN,standard_saver,airport_drop_off,d2,219.215144,37.480859,14,-5.248508956
LAN,standard_saver,airport_drop_off,d3,323.042919,75.973638,16,-5.248508956
LAN,standard_saver,airport_drop_off,d4,107.224695,21.060006,5,-5.248508956
LAN,standard_saver,airport_drop_off,d5,443.225756,-104.548655,4,-5.248508956
LAN,standard_saver,non-airport,d1,56339.88227,-3699.492895,7889,0
LAN,standard_saver,non-airport,d2,36356.39927,-648.316239,4109,0
LAN,standard_saver,non-airport,d3,29322.82273,-792.511069,2599,0
LAN,standard_saver,non-airport,d4,23614.09047,-313.328437,1647,0
LAN,standard_saver,non-airport,d5,31299.24906,-571.577642,1410,0
LAS,standard_saver,airport_drop_off,d1,116243.4956,20069.8929,8144,-2.52444938
LAS,standard_saver,airport_drop_off,d2,94897.92692,23010.43884,5323,-2.52444938
LAS,standard_saver,airport_drop_off,d3,106275.2164,29076.80225,5008,-2.52444938
LAS,standard_saver,airport_drop_off,d4,108797.6046,27443.79001,4390,-2.52444938
LAS,standard_saver,airport_drop_off,d5,89421.65126,17304.91236,2743,-2.52444938
LAS,standard_saver,non-airport,d1,994323.7654,197738.0628,85999,0
LAS,standard_saver,non-airport,d2,1219050.312,128065.9106,95519,0
LAS,standard_saver,non-airport,d3,1423671.89,140532.415,84439,0
LAS,standard_saver,non-airport,d4,1440114.72,14204.00548,68094,0
LAS,standard_saver,non-airport,d5,1199435.289,-100094.1799,41597,0
LAW,standard_saver,non-airport,d1,3740.091137,-9.033627,603,0
LAW,standard_saver,non-airport,d2,3544.171151,-462.455686,551,0
LAW,standard_saver,non-airport,d3,3802.54469,-252.725257,482,0
LAW,standard_saver,non-airport,d4,2872.912736,143.17712,272,0
LAW,standard_saver,non-airport,d5,3123.311277,298.078646,215,0
LAX,standard_saver,airport_drop_off,d1,170025.9085,16953.34443,7689,-6.114204809
LAX,standard_saver,airport_drop_off,d2,279013.507,42581.09863,6961,-6.114204809
LAX,standard_saver,airport_drop_off,d3,228573.5222,34707.50048,4476,-6.114204809
LAX,standard_saver,airport_drop_off,d4,125190.863,19439.99308,2059,-6.114204809
LAX,standard_saver,airport_drop_off,d5,120763.9395,16308.25978,1638,-6.114204809
LAX,standard_saver,airport_pick_up,d3,81.413669,-19.989428,2,0
LAX,standard_saver,airport_pick_up,d4,30.01203,-25.436909,1,0
LAX,standard_saver,non-airport,d1,1381770.981,23862.34871,135799,0
LAX,standard_saver,non-airport,d2,1998080.691,-223526.9222,162820,0
LAX,standard_saver,non-airport,d3,2404187.567,123236.8943,112622,0
LAX,standard_saver,non-airport,d4,2162560.857,97786.60607,68691,0
LAX,standard_saver,non-airport,d5,2902274.238,-200164.448,57198,0
LBB,standard_saver,airport_drop_off,d1,104.715508,-31.579821,14,0
